policy,task_id,workload,seed,actions,success,expected_success,cost,latency_s,retries,route_valid,within_cost_budget,within_latency_budget,confidence,rationale,failure_mode
adaptive_no_verify,document_processing-026,document_processing,8,use_tool|answer,True,0.5535722151395434,2.668,19.72,1,True,True,True,0.5652448305055536,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-027,document_processing,8,use_tool|answer,True,0.6022751548594871,2.17,14.88,0,True,True,True,0.888473556506488,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-028,document_processing,8,use_tool|answer,True,0.8157597564848794,1.75,12.0,0,True,True,True,0.6714580158152651,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-029,document_processing,8,use_tool|answer,True,0.6852805536912444,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-030,document_processing,8,use_tool|execute_code|answer,True,0.800094342096516,3.596,25.52,0,True,True,True,0.6956290186454761,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-031,document_processing,8,use_tool|answer,True,0.49441548418606857,2.17,14.88,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-032,document_processing,8,use_tool|answer,True,0.7571516539651789,1.75,12.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-033,document_processing,8,decompose|answer,False,0.6797480469328069,1.296,8.1,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_verify,document_processing-034,document_processing,8,use_tool|answer,False,0.31563194947429146,2.668,19.72,1,True,True,True,0.632754741423351,task-level needs with budgeted composition and recovery,use_tool_failure
adaptive_no_verify,document_processing-035,document_processing,8,use_tool|answer,False,0.526732232260364,2.17,14.88,0,True,True,True,0.6260637443434411,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_verify,document_processing-036,document_processing,8,use_tool|answer,True,0.8355326694045337,1.75,12.0,0,True,True,True,0.7995115906416022,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-037,document_processing,8,use_tool|execute_code|answer,True,0.8942909934322198,3.348,23.76,0,True,True,True,0.6779064032534766,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-038,document_processing,8,use_tool|answer,True,0.5728382863973115,2.03,13.92,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-039,document_processing,8,decompose|use_tool|execute_code|answer,False,0.7942356079877017,4.526,31.62,0,True,True,True,0.7081168011498623,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_verify,document_processing-040,document_processing,8,use_tool|answer,True,0.7330868205537899,1.75,12.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-041,document_processing,8,use_tool|answer,True,0.6675364941648454,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-042,document_processing,8,use_tool|answer,True,0.6425091190488389,2.03,13.92,0,True,True,True,0.7182444416992728,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-043,document_processing,8,use_tool|answer,True,0.6154522494674407,2.17,14.88,0,True,True,True,0.921240314705071,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-044,document_processing,8,decompose|answer,False,0.714175926519948,1.2,7.5,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_verify,document_processing-045,document_processing,8,use_tool|answer,False,0.717473673567576,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_verify,document_processing-046,document_processing,8,decompose|execute_code|answer,False,0.755103112064066,2.958,20.3,0,True,True,True,0.6807136718678943,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_verify,document_processing-047,document_processing,8,use_tool|delegate|answer,True,0.6709274521532614,4.216,31.0,0,True,True,True,0.6918194313468128,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-048,document_processing,8,use_tool|answer,True,0.8291677429479608,1.75,12.0,0,True,True,True,0.6810905032550655,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-049,document_processing,8,use_tool|answer,True,0.6952547158683176,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-050,document_processing,8,use_tool|answer,True,0.6608546494868296,2.03,13.92,0,True,True,True,0.8131029873621904,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-051,document_processing,8,use_tool|answer,True,0.5802065282587663,2.17,14.88,0,True,True,True,0.84870982183445,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-052,document_processing,8,use_tool|answer,True,0.8282092046915603,1.75,12.0,0,True,True,True,0.736421727891795,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-053,document_processing,8,use_tool|answer,False,0.6979763340150006,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_verify,document_processing-054,document_processing,8,decompose|use_tool|answer,True,0.7680357593245376,2.668,17.98,0,True,True,True,0.7093955493585897,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-055,document_processing,8,execute_code|use_tool|answer,True,0.7554484073503306,3.844,27.28,0,True,True,True,0.7499706603855689,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-056,document_processing,8,use_tool|answer,True,0.7905607841487831,1.75,12.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-057,document_processing,8,use_tool|answer,False,0.7018453106526247,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_verify,document_processing-058,document_processing,8,use_tool|answer,True,0.6693992998539238,2.03,13.92,0,True,True,True,0.8293492603030006,task-level needs with budgeted composition and recovery,
adaptive_no_verify,document_processing-059,document_processing,8,use_tool|answer,False,0.5856819938447247,2.17,14.88,0,True,True,True,0.852813677177659,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-000,data_analysis,9,execute_code|answer,True,0.8518080990934053,2.0,14.0,0,True,True,True,0.7034113563865355,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-001,data_analysis,9,execute_code|verify|answer,True,0.8947186614243627,2.916,20.52,0,True,True,True,0.8009780937230986,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-002,data_analysis,9,decompose|execute_code|answer,True,0.7424772133750921,2.958,20.3,0,True,True,True,0.6552400093816362,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-003,data_analysis,9,execute_code|use_tool|answer,False,0.7708720198797848,3.844,27.28,0,True,True,True,0.7674851889559076,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-004,data_analysis,9,execute_code|answer,True,0.9025902235091713,2.0,14.0,0,True,True,True,0.8500679505480249,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-005,data_analysis,9,verify|answer,True,0.674279757085557,1.458,9.72,0,True,True,True,0.7807374049901777,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-006,data_analysis,9,execute_code|verify|answer,True,0.7996102956886328,3.132,22.04,0,True,True,True,0.7607699575638934,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-007,data_analysis,9,decompose|execute_code|verify|answer,False,0.4287890508923689,4.712,34.1,1,True,True,True,0.7012187583827068,task-level needs with budgeted composition and recovery,execute_code_failure
adaptive,data_analysis-008,data_analysis,9,verify|answer,True,0.7686195022744436,1.35,9.0,0,True,True,True,0.7506165600652376,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-009,data_analysis,9,execute_code|answer,False,0.7156646924688912,2.16,15.12,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-010,data_analysis,9,decompose|execute_code|verify|answer,True,0.8815166721882314,3.77,26.1,0,True,True,True,0.7360412445964896,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-011,data_analysis,9,decompose|execute_code|verify|answer,False,0.7830750346143678,4.712,34.1,1,True,True,True,0.8378637077857287,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-012,data_analysis,9,execute_code|verify|answer,True,0.9570326715469409,2.7,19.0,0,True,True,True,0.7348889835273479,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-013,data_analysis,9,execute_code|answer,True,0.7694625169413056,2.16,15.12,0,True,True,True,0.7190334157740003,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-014,data_analysis,9,decompose|execute_code|verify|answer,False,0.8076231980350416,3.77,26.1,0,True,True,True,0.6713979485699589,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-015,data_analysis,9,execute_code|verify|answer,True,0.7356710017418828,3.348,23.56,0,True,True,True,0.8623065144586057,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-016,data_analysis,9,execute_code|answer,True,0.8065288006575806,2.0,14.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-017,data_analysis,9,execute_code|verify|answer,True,0.8634344989486842,2.916,20.52,0,True,True,True,0.7775471222917496,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-018,data_analysis,9,execute_code|answer,False,0.6450573158415923,2.32,16.24,0,True,True,True,0.6907330700131642,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-019,data_analysis,9,execute_code|verify|answer,True,0.6235135606327269,3.348,23.56,0,True,True,True,0.6811681339121595,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-020,data_analysis,9,verify|answer,True,0.736729715975377,1.35,9.0,0,True,True,True,0.663427502462449,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-021,data_analysis,9,verify|answer,False,0.6436271125383312,1.458,9.72,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-022,data_analysis,9,decompose|execute_code|answer,True,0.848673311334824,2.958,20.3,0,True,True,True,0.8251020488109699,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-023,data_analysis,9,decompose|execute_code|verify|answer,True,0.8153140763353719,4.03,27.9,0,True,True,True,0.8144256207954612,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-024,data_analysis,9,verify|answer,True,0.7558170470245686,1.35,9.0,0,True,True,True,0.6914974963237952,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-025,data_analysis,9,execute_code|answer,True,0.7081766389217868,2.16,15.12,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-026,data_analysis,9,execute_code|verify|answer,True,0.6854690098416603,3.132,22.04,0,True,True,True,0.5658875725946887,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-027,data_analysis,9,execute_code|verify|answer,False,0.7895176287934121,3.348,23.56,0,True,True,True,0.9274846539101258,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-028,data_analysis,9,verify|answer,False,0.7572474201547623,1.35,9.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-029,data_analysis,9,execute_code|answer,True,0.82124054819421,2.16,15.12,0,True,True,True,0.9632277258238342,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-030,data_analysis,9,execute_code|verify|answer,True,0.7701763505232064,3.132,22.04,0,True,True,True,0.7440865486568038,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-031,data_analysis,9,decompose|execute_code|delegate|answer,True,0.7537309367037736,5.208,37.82,0,True,True,True,0.6863961120087169,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-032,data_analysis,9,execute_code|answer,True,0.8326463107389714,2.0,14.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-033,data_analysis,9,execute_code|answer,True,0.8150119429898136,2.16,15.12,0,True,True,True,0.8926240259967522,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-034,data_analysis,9,execute_code|verify|answer,True,0.8375112000865723,3.132,22.04,0,True,True,True,0.8806887028725165,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-035,data_analysis,9,execute_code|use_tool|verify|answer,True,0.8362393758580535,4.712,33.48,0,True,True,True,0.7686127233482646,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-036,data_analysis,9,execute_code|answer,True,0.9120168033640258,2.0,14.0,0,True,True,True,0.9280993103503614,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-037,data_analysis,9,verify|answer,True,0.6472550811025517,1.458,9.72,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-038,data_analysis,9,execute_code|answer,True,0.6204105243791994,2.958,22.04,1,True,True,True,0.6915503531333334,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-039,data_analysis,9,decompose|execute_code|verify|answer,True,0.8718690757574571,4.03,27.9,0,True,True,True,0.8527968798314483,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-040,data_analysis,9,execute_code|answer,False,0.8119407304040469,2.0,14.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-041,data_analysis,9,execute_code|verify|answer,True,0.8517113673687937,2.916,20.52,0,True,True,True,0.7196054075724176,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-042,data_analysis,9,execute_code|verify|answer,True,0.7114258648186845,3.132,22.04,0,True,True,True,0.6547010547501909,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-043,data_analysis,9,decompose|execute_code|verify|answer,True,0.863910451725121,4.03,27.9,0,True,True,True,0.8534713653371447,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-044,data_analysis,9,verify|answer,True,0.7613197513958483,1.35,9.0,0,True,True,True,0.777056058034,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-045,data_analysis,9,execute_code|answer,False,0.7400601971213954,2.754,20.52,1,True,True,True,0.843201848172727,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-046,data_analysis,9,execute_code|verify|answer,True,0.7864694373078108,3.132,22.04,0,True,True,True,0.7605104962158304,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-047,data_analysis,9,decompose|execute_code|verify|answer,True,0.7219942243919352,4.03,27.9,0,True,True,True,0.6924136632329457,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-048,data_analysis,9,execute_code|answer,True,0.8471865241722396,2.0,14.0,0,True,True,True,0.7279314198201341,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-049,data_analysis,9,execute_code|verify|answer,True,0.8428785083348731,2.916,20.52,0,True,True,True,0.6749601219206933,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-050,data_analysis,9,execute_code|verify|answer,True,0.7536173253315082,3.132,22.04,0,True,True,True,0.6787728397544011,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-051,data_analysis,9,execute_code|delegate|verify|answer,True,0.8072173381405354,5.394,39.68,0,True,True,True,0.7791633809277112,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-052,data_analysis,9,verify|answer,True,0.7317186585973108,1.35,9.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-053,data_analysis,9,execute_code|answer,True,0.7755008017604406,2.16,15.12,0,True,True,True,0.7993252528065697,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-054,data_analysis,9,decompose|execute_code|verify|answer,True,0.8578244181853029,3.77,26.1,0,True,True,True,0.7343433776343731,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-055,data_analysis,9,decompose|execute_code|verify|answer,False,0.859979067385472,4.03,27.9,0,True,True,True,0.8596768899541235,task-level needs with budgeted composition and recovery,task_failure
adaptive,data_analysis-056,data_analysis,9,execute_code|verify|answer,True,0.98,2.7,19.0,0,True,True,True,0.838054085879882,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-057,data_analysis,9,execute_code|answer,True,0.7365435966124027,2.16,15.12,0,True,True,True,0.6743439752653727,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-058,data_analysis,9,execute_code|answer,True,0.731027442790957,2.32,16.24,0,True,True,True,0.9518144778661556,task-level needs with budgeted composition and recovery,
adaptive,data_analysis-059,data_analysis,9,execute_code|use_tool|verify|answer,False,0.8318712510401891,5.394,39.68,1,True,True,True,0.8298096253580592,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-000,research,9,decompose|use_tool|verify|answer,True,0.98,3.0,20.5,0,True,True,True,0.7350818276841117,task-level needs with budgeted composition and recovery,
adaptive,research-001,research,9,decompose|use_tool|verify|answer,True,0.98,3.834,27.54,1,True,True,True,0.860340514903091,task-level needs with budgeted composition and recovery,
adaptive,research-002,research,9,decompose|use_tool|delegate|answer,True,0.9589933094199427,4.582,33.06,0,True,True,True,0.867628772774998,task-level needs with budgeted composition and recovery,
adaptive,research-003,research,9,use_tool|delegate|verify|answer,True,0.7695957160750987,5.084,37.2,0,True,True,True,0.7616578904311155,task-level needs with budgeted composition and recovery,
adaptive,research-004,research,9,use_tool|answer,True,0.8266160117086969,1.75,12.0,0,True,True,True,0.7238609459335545,task-level needs with budgeted composition and recovery,
adaptive,research-005,research,9,use_tool|delegate|answer,True,0.9083245853954618,3.672,27.0,0,True,True,True,0.8224391955480527,task-level needs with budgeted composition and recovery,
adaptive,research-006,research,9,delegate|use_tool|verify|answer,False,0.8708091080238792,4.756,34.8,0,True,True,True,0.8281338415159368,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-007,research,9,decompose|use_tool|delegate|answer,False,0.7460165866030839,4.898,35.34,0,True,True,True,0.7168620048664988,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-008,research,9,use_tool|answer,False,0.5732872090908288,2.3,17.0,1,True,True,True,0.8686621082737425,task-level needs with budgeted composition and recovery,use_tool_failure
adaptive,research-009,research,9,verify|answer,False,0.6995098176744783,1.458,9.72,0,True,True,True,0.8750166119869472,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-010,research,9,decompose|use_tool|verify|answer,True,0.9350331476818741,3.48,23.78,0,True,True,True,0.8588578525531482,task-level needs with budgeted composition and recovery,
adaptive,research-011,research,9,decompose|delegate|verify|answer,True,0.7990954799347536,4.402,31.62,0,True,True,True,0.8827794500598153,task-level needs with budgeted composition and recovery,
adaptive,research-012,research,9,decompose|answer,True,0.782601814248219,1.2,7.5,0,True,True,True,0.6601575852376182,task-level needs with budgeted composition and recovery,
adaptive,research-013,research,9,decompose|answer,True,0.7034976460723331,1.296,8.1,0,True,True,True,0.7991461262930495,task-level needs with budgeted composition and recovery,
adaptive,research-014,research,9,decompose|use_tool|verify|answer,True,0.9554755200835002,3.48,23.78,0,True,True,True,0.8820796006089106,task-level needs with budgeted composition and recovery,
adaptive,research-015,research,9,decompose|use_tool|verify|answer,True,0.8196909096410283,3.72,25.42,0,True,True,True,0.8459912369008235,task-level needs with budgeted composition and recovery,
adaptive,research-016,research,9,use_tool|answer,True,0.8388470282946482,1.75,12.0,0,True,True,True,0.7990146875626214,task-level needs with budgeted composition and recovery,
adaptive,research-017,research,9,use_tool|verify|answer,False,0.8847787159726948,2.646,18.36,0,True,True,True,0.7995142295490185,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-018,research,9,decompose|use_tool|verify|answer,True,0.8628794568844185,4.118,29.58,1,True,True,True,0.816102236992467,task-level needs with budgeted composition and recovery,
adaptive,research-019,research,9,use_tool|delegate|verify|answer,False,0.7677278091241287,5.084,37.2,0,True,True,True,0.7879123856019602,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-020,research,9,decompose|use_tool|answer,True,0.98,2.3,15.5,0,True,True,True,0.8364745300844094,task-level needs with budgeted composition and recovery,
adaptive,research-021,research,9,delegate|answer,False,0.6761232099955251,2.484,18.36,0,True,True,True,0.6647180416173095,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-022,research,9,decompose|use_tool|verify|answer,True,0.8147651096134498,3.48,23.78,0,True,True,True,0.7115648343558615,task-level needs with budgeted composition and recovery,
adaptive,research-023,research,9,decompose|use_tool|answer,False,0.6927715521590967,3.534,25.42,1,True,True,True,0.8694828273629243,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-024,research,9,decompose|answer,True,0.7354668897476103,1.2,7.5,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive,research-025,research,9,use_tool|answer,True,0.7698888435796226,1.89,12.96,0,True,True,True,0.8287169400887662,task-level needs with budgeted composition and recovery,
adaptive,research-026,research,9,decompose|use_tool|verify|answer,True,0.7407973873855672,4.118,29.58,1,True,True,True,0.6495527216217694,task-level needs with budgeted composition and recovery,
adaptive,research-027,research,9,decompose|use_tool|verify|answer,True,0.8166606638902453,3.72,25.42,0,True,True,True,0.8164739895983174,task-level needs with budgeted composition and recovery,
adaptive,research-028,research,9,use_tool|delegate|verify|answer,True,0.737657039774344,4.65,35.0,1,True,True,True,0.7730184427992509,task-level needs with budgeted composition and recovery,use_tool_failure
adaptive,research-029,research,9,verify|answer,True,0.6785298092453372,1.458,9.72,0,True,True,True,0.8241301746928444,task-level needs with budgeted composition and recovery,
adaptive,research-030,research,9,use_tool|delegate|verify|answer,False,0.8067659858375752,4.756,34.8,0,True,True,True,0.7029681087234851,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-031,research,9,decompose|use_tool|delegate|answer,True,0.7250577301678768,4.898,35.34,0,True,True,True,0.6578824753362723,task-level needs with budgeted composition and recovery,
adaptive,research-032,research,9,verify|answer,True,0.7436685700642048,1.35,9.0,0,True,True,True,0.6685282639126178,task-level needs with budgeted composition and recovery,
adaptive,research-033,research,9,use_tool|answer,True,0.740139561321395,1.89,12.96,0,True,True,True,0.7237986070529001,task-level needs with budgeted composition and recovery,
adaptive,research-034,research,9,delegate|use_tool|verify|answer,True,0.8831297088663901,4.756,34.8,0,True,True,True,0.8094941773017889,task-level needs with budgeted composition and recovery,
adaptive,research-035,research,9,use_tool|delegate|verify|answer,True,0.799018223829463,5.084,37.2,0,True,True,True,0.7855618027086596,task-level needs with budgeted composition and recovery,
adaptive,research-036,research,9,decompose|answer,True,0.7787325226496983,1.2,7.5,0,True,True,True,0.6721775124205367,task-level needs with budgeted composition and recovery,
adaptive,research-037,research,9,decompose|use_tool|delegate|answer,True,0.9779007679603026,4.266,30.78,0,True,True,True,0.7656951173009715,task-level needs with budgeted composition and recovery,
adaptive,research-038,research,9,decompose|use_tool|verify|answer,True,0.8648678825267405,3.48,23.78,0,True,True,True,0.781096916380904,task-level needs with budgeted composition and recovery,
adaptive,research-039,research,9,decompose|use_tool|delegate|answer,True,0.7723609234548818,4.898,35.34,0,True,True,True,0.7511739458337029,task-level needs with budgeted composition and recovery,
adaptive,research-040,research,9,decompose|verify|answer,True,0.867239381591479,1.9,12.5,0,True,True,True,0.7091233037268461,task-level needs with budgeted composition and recovery,
adaptive,research-041,research,9,use_tool|answer,True,0.41381854417265246,2.484,18.36,1,True,True,True,0.0,task-level needs with budgeted composition and recovery,use_tool_failure
adaptive,research-042,research,9,delegate|use_tool|verify|answer,False,0.7740406716997869,4.756,34.8,0,True,True,True,0.6636002639123625,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-043,research,9,use_tool|delegate|verify|answer,False,0.6649437627123479,5.766,43.4,1,True,True,True,0.7040537169165422,task-level needs with budgeted composition and recovery,task_failure
adaptive,research-044,research,9,use_tool|answer,True,0.8023259585256883,1.75,12.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive,research-045,research,9,decompose|use_tool|verify|answer,True,0.928328131695238,3.834,27.54,1,True,True,True,0.7704015624652255,task-level needs with budgeted composition and recovery,
adaptive,research-046,research,9,use_tool|delegate|verify|answer,True,0.8857124775903137,4.756,34.8,0,True,True,True,0.7912819214802248,task-level needs with budgeted composition and recovery,
adaptive,research-047,research,9,decompose|use_tool|verify|answer,True,0.8487128641643057,3.72,25.42,0,True,True,True,0.8777527559946225,task-level needs with budgeted composition and recovery,
adaptive,research-048,research,9,use_tool|delegate|answer,True,0.98,3.4,25.0,0,True,True,True,0.793649570032765,task-level needs with budgeted composition and recovery,
adaptive,research-049,research,9,decompose|use_tool|verify|answer,True,0.98,3.24,22.14,0,True,True,True,0.8114317343089358,task-level needs with budgeted composition and recovery,
adaptive,research-050,research,9,use_tool|answer,True,0.6858449326823111,2.03,13.92,0,True,True,True,0.8949032250010301,task-level needs with budgeted composition and recovery,
adaptive,research-051,research,9,decompose|use_tool|verify|answer,True,0.8354659386200218,3.72,25.42,0,True,True,True,0.8683821663811336,task-level needs with budgeted composition and recovery,
adaptive,research-052,research,9,decompose|use_tool|answer,True,0.98,2.3,15.5,0,True,True,True,0.8232801806610232,task-level needs with budgeted composition and recovery,
adaptive,research-053,research,9,decompose|use_tool|verify|answer,True,0.98,3.24,22.14,0,True,True,True,0.8492561918636924,task-level needs with budgeted composition and recovery,
adaptive,research-054,research,9,decompose|use_tool|verify|answer,True,0.9252727090705691,3.48,23.78,0,True,True,True,0.8769028860760021,task-level needs with budgeted composition and recovery,
adaptive,research-055,research,9,decompose|use_tool|verify|answer,True,0.7052487586687666,3.72,25.42,0,True,True,True,0.6936750490818673,task-level needs with budgeted composition and recovery,
adaptive,research-056,research,9,use_tool|answer,True,0.8161923477244115,1.75,12.0,0,True,True,True,0.6926556243986135,task-level needs with budgeted composition and recovery,
adaptive,research-057,research,9,use_tool|verify|answer,True,0.8875589678023514,2.646,18.36,0,True,True,True,0.8245076233383799,task-level needs with budgeted composition and recovery,
adaptive,research-058,research,9,decompose|delegate|use_tool|answer,True,0.8912995200829618,4.582,33.06,0,True,True,True,0.7631282357282182,task-level needs with budgeted composition and recovery,
adaptive,research-059,research,9,delegate|use_tool|verify|answer,True,0.8466536597280485,5.084,37.2,0,True,True,True,0.8750943879751306,task-level needs with budgeted composition and recovery,
adaptive,document_processing-000,document_processing,9,verify|answer,True,0.7770136565479953,1.35,9.0,0,True,True,True,0.7661183419571551,task-level needs with budgeted composition and recovery,
adaptive,document_processing-001,document_processing,9,verify|answer,False,0.6571517287029182,1.458,9.72,0,True,True,True,0.6625192785204637,task-level needs with budgeted composition and recovery,task_failure
adaptive,document_processing-002,document_processing,9,decompose|use_tool|verify|answer,True,0.7702620685954124,3.48,23.78,0,True,True,True,0.6618042842329853,task-level needs with budgeted composition and recovery,
adaptive,document_processing-003,document_processing,9,use_tool|verify|answer,True,0.7144128651074859,3.038,21.08,0,True,True,True,0.8838879993960613,task-level needs with budgeted composition and recovery,
adaptive,document_processing-004,document_processing,9,verify|answer,True,0.7591540742514502,1.35,9.0,0,True,True,True,0.6681747571895875,task-level needs with budgeted composition and recovery,
adaptive,document_processing-005,document_processing,9,use_tool|verify|answer,True,0.8182365739797911,2.646,18.36,0,True,True,True,0.7263177688172173,task-level needs with budgeted composition and recovery,
adaptive,document_processing-006,document_processing,9,use_tool|verify|answer,False,0.6821420106829394,2.842,19.72,0,True,True,True,0.6021374140365556,task-level needs with budgeted composition and recovery,task_failure
adaptive,document_processing-007,document_processing,9,execute_code|verify|answer,True,0.6667179855967529,3.348,23.56,0,True,True,True,0.6814278366048487,task-level needs with budgeted composition and recovery,
adaptive,document_processing-008,document_processing,9,use_tool|answer,True,0.8336646066625123,1.75,12.0,0,True,True,True,0.7077006581760839,task-level needs with budgeted composition and recovery,
adaptive,document_processing-009,document_processing,9,verify|answer,True,0.6609547793799709,1.458,9.72,0,True,True,True,0.7436707486051669,task-level needs with budgeted composition and recovery,
adaptive,document_processing-010,document_processing,9,execute_code|verify|answer,True,0.7741279473486211,3.132,22.04,0,True,True,True,0.7909456484572108,task-level needs with budgeted composition and recovery,
adaptive,document_processing-011,document_processing,9,use_tool|execute_code|verify|answer,True,0.9179213327127661,4.712,33.48,0,True,True,True,0.903491546469683,task-level needs with budgeted composition and recovery,
adaptive,document_processing-012,document_processing,9,decompose|answer,True,0.7716298050405107,1.2,7.5,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
