policy,task_id,workload,seed,actions,success,expected_success,cost,latency_s,retries,route_valid,within_cost_budget,within_latency_budget,confidence,rationale,failure_mode
always_tool,research-020,research,0,use_tool|answer,True,0.8732364873860636,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,research-021,research,0,use_tool|answer,True,0.7111626299460357,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,research-022,research,0,use_tool|answer,True,0.6367350360135662,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,research-023,research,0,use_tool|answer,True,0.5481548417879984,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,research-024,research,0,use_tool|answer,False,0.7419109998620369,1.75,12.0,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-025,research,0,use_tool|answer,True,0.7698888435796226,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,research-026,research,0,use_tool|answer,True,0.6523211896866279,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,research-027,research,0,use_tool|answer,True,0.6104354827370749,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,research-028,research,0,use_tool|answer,True,0.8431422026997509,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,research-029,research,0,use_tool|answer,True,0.7048432190528953,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,research-030,research,0,use_tool|answer,False,0.6502583411003874,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-031,research,0,use_tool|answer,True,0.5637648032752851,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,research-032,research,0,use_tool|answer,False,0.744342045552055,1.75,12.0,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-033,research,0,use_tool|answer,False,0.740139561321395,1.89,12.96,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-034,research,0,use_tool|answer,False,0.6469421738112002,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-035,research,0,use_tool|answer,True,0.6392814354116041,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,research-036,research,0,use_tool|answer,True,0.7732235310194525,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,research-037,research,0,use_tool|answer,False,0.7768898205561049,1.89,12.96,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-038,research,0,use_tool|answer,False,0.6335886602717286,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-039,research,0,use_tool|answer,False,0.5795682861991442,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-040,research,0,use_tool|answer,False,0.7383827507942227,1.75,12.0,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-041,research,0,use_tool|answer,True,0.7138185441726524,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,research-042,research,0,use_tool|answer,False,0.6134029714771901,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-043,research,0,use_tool|answer,True,0.5346349631960335,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,research-044,research,0,use_tool|answer,True,0.8023259585256883,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,research-045,research,0,use_tool|answer,True,0.776813144063428,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,research-046,research,0,use_tool|answer,True,0.7150073807717092,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,research-047,research,0,use_tool|answer,False,0.6294344418458743,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-048,research,0,use_tool|answer,True,0.8672985365560569,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,research-049,research,0,use_tool|answer,True,0.7643396347222374,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,research-050,research,0,use_tool|answer,False,0.6858449326823111,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-051,research,0,use_tool|answer,False,0.6223763860408354,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-052,research,0,use_tool|answer,True,0.8552784830885818,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,research-053,research,0,use_tool|answer,False,0.7838183285968469,1.89,12.96,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-054,research,0,use_tool|answer,False,0.6480652347460519,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-055,research,0,use_tool|answer,False,0.5370098421238081,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-056,research,0,use_tool|answer,True,0.8161923477244115,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,research-057,research,0,use_tool|answer,True,0.795038232220249,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,research-058,research,0,use_tool|answer,False,0.6689115858334019,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,research-059,research,0,use_tool|answer,False,0.6004477282348089,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-000,document_processing,0,use_tool|answer,False,0.43231172822547387,1.75,12.0,0,True,True,True,0.5,fixed route,use_tool_failure
always_tool,document_processing-001,document_processing,0,use_tool|answer,True,0.6771941527105744,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,document_processing-002,document_processing,0,use_tool|answer,True,0.6054898983704674,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-003,document_processing,0,use_tool|answer,False,0.2644128651074859,2.17,14.88,0,True,True,True,0.5,fixed route,use_tool_failure
always_tool,document_processing-004,document_processing,0,use_tool|answer,True,0.7828200205272127,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-005,document_processing,0,use_tool|answer,True,0.7223483514662933,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,document_processing-006,document_processing,0,use_tool|answer,True,0.6096483936222671,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-007,document_processing,0,use_tool|answer,False,0.5011835324767666,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-008,document_processing,0,use_tool|answer,True,0.8336646066625123,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-009,document_processing,0,use_tool|answer,False,0.6503951867374635,1.89,12.96,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-010,document_processing,0,use_tool|answer,True,0.5486207855356222,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-011,document_processing,0,use_tool|answer,True,0.6050609465064251,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,document_processing-012,document_processing,0,use_tool|answer,True,0.7313091979187806,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-013,document_processing,0,use_tool|answer,False,0.3364744929070998,1.89,12.96,0,True,True,True,0.5,fixed route,use_tool_failure
always_tool,document_processing-014,document_processing,0,use_tool|answer,True,0.6324334871467637,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-015,document_processing,0,use_tool|answer,False,0.5555973440289484,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-016,document_processing,0,use_tool|answer,True,0.7397522612346293,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-017,document_processing,0,use_tool|answer,False,0.4160552694524083,1.89,12.96,0,True,True,True,0.5,fixed route,use_tool_failure
always_tool,document_processing-018,document_processing,0,use_tool|answer,True,0.6889762878300263,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-019,document_processing,0,use_tool|answer,True,0.5900718160132583,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,document_processing-020,document_processing,0,use_tool|answer,True,0.8464795980703296,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-021,document_processing,0,use_tool|answer,True,0.7413606031630363,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,document_processing-022,document_processing,0,use_tool|answer,True,0.603495802604017,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-023,document_processing,0,use_tool|answer,True,0.612429860225615,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,document_processing-024,document_processing,0,use_tool|answer,True,0.7713622667039045,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-025,document_processing,0,use_tool|answer,True,0.6575707572574443,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,document_processing-026,document_processing,0,use_tool|answer,False,0.5935722151395434,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-027,document_processing,0,use_tool|answer,False,0.6022751548594871,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-028,document_processing,0,use_tool|answer,True,0.8157597564848794,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-029,document_processing,0,use_tool|answer,False,0.6852805536912444,1.89,12.96,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-030,document_processing,0,use_tool|answer,True,0.6505904732764703,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-031,document_processing,0,use_tool|answer,False,0.49441548418606857,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-032,document_processing,0,use_tool|answer,True,0.7571516539651789,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-033,document_processing,0,use_tool|answer,True,0.6757818616275305,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,document_processing-034,document_processing,0,use_tool|answer,False,0.6156319494742915,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-035,document_processing,0,use_tool|answer,True,0.526732232260364,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,document_processing-036,document_processing,0,use_tool|answer,False,0.5355326694045337,1.75,12.0,0,True,True,True,0.5,fixed route,use_tool_failure
always_tool,document_processing-037,document_processing,0,use_tool|answer,False,0.7311084199263751,1.89,12.96,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-038,document_processing,0,use_tool|answer,True,0.5728382863973115,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-039,document_processing,0,use_tool|answer,False,0.5793229383705248,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-040,document_processing,0,use_tool|answer,True,0.7330868205537899,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-041,document_processing,0,use_tool|answer,False,0.6675364941648454,1.89,12.96,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-042,document_processing,0,use_tool|answer,True,0.6425091190488389,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-043,document_processing,0,use_tool|answer,True,0.6154522494674407,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,document_processing-044,document_processing,0,use_tool|answer,True,0.7217235318645228,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-045,document_processing,0,use_tool|answer,True,0.717473673567576,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,document_processing-046,document_processing,0,use_tool|answer,True,0.5544202204201475,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-047,document_processing,0,use_tool|answer,False,0.5880683759844613,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-048,document_processing,0,use_tool|answer,True,0.8291677429479608,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-049,document_processing,0,use_tool|answer,True,0.6952547158683176,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,document_processing-050,document_processing,0,use_tool|answer,True,0.6608546494868296,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-051,document_processing,0,use_tool|answer,True,0.5802065282587663,2.17,14.88,0,True,True,True,0.5,fixed route,
always_tool,document_processing-052,document_processing,0,use_tool|answer,False,0.8282092046915603,1.75,12.0,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-053,document_processing,0,use_tool|answer,True,0.6979763340150006,1.89,12.96,0,True,True,True,0.5,fixed route,
always_tool,document_processing-054,document_processing,0,use_tool|answer,False,0.6798543910373048,2.03,13.92,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-055,document_processing,0,use_tool|answer,False,0.5582649254826231,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_tool,document_processing-056,document_processing,0,use_tool|answer,True,0.7905607841487831,1.75,12.0,0,True,True,True,0.5,fixed route,
always_tool,document_processing-057,document_processing,0,use_tool|answer,False,0.4018453106526247,1.89,12.96,0,True,True,True,0.5,fixed route,use_tool_failure
always_tool,document_processing-058,document_processing,0,use_tool|answer,True,0.6693992998539238,2.03,13.92,0,True,True,True,0.5,fixed route,
always_tool,document_processing-059,document_processing,0,use_tool|answer,False,0.5856819938447247,2.17,14.88,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-000,data_analysis,0,execute_code|answer,False,0.8518080990934053,2.0,14.0,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-001,data_analysis,0,execute_code|answer,True,0.8017036096644653,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-002,data_analysis,0,execute_code|answer,True,0.6387191632914545,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,data_analysis-003,data_analysis,0,execute_code|answer,True,0.6506058367883654,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,data_analysis-004,data_analysis,0,execute_code|answer,True,0.6025902235091714,2.0,14.0,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,data_analysis-005,data_analysis,0,execute_code|answer,True,0.726332658338138,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-006,data_analysis,0,execute_code|answer,True,0.42593158978815976,2.32,16.24,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,data_analysis-007,data_analysis,0,execute_code|answer,True,0.5501528954170182,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,data_analysis-008,data_analysis,0,execute_code|answer,True,0.8039481136478575,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-009,data_analysis,0,execute_code|answer,True,0.7156646924688912,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-010,data_analysis,0,execute_code|answer,True,0.7172837462501495,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,data_analysis-011,data_analysis,0,execute_code|answer,False,0.5916814850431837,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-012,data_analysis,0,execute_code|answer,True,0.8679894762875998,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-013,data_analysis,0,execute_code|answer,True,0.7694625169413056,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-014,data_analysis,0,execute_code|answer,False,0.6698322207065203,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-015,data_analysis,0,execute_code|answer,True,0.6136574722643359,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,data_analysis-016,data_analysis,0,execute_code|answer,True,0.8065288006575806,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-017,data_analysis,0,execute_code|answer,True,0.747338389943522,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-018,data_analysis,0,execute_code|answer,False,0.6450573158415923,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-019,data_analysis,0,execute_code|answer,True,0.5236636613877287,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,data_analysis-020,data_analysis,0,execute_code|answer,True,0.7873582767974633,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-021,data_analysis,0,execute_code|answer,False,0.7026530746624665,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-022,data_analysis,0,execute_code|answer,True,0.7215433828150066,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,data_analysis-023,data_analysis,0,execute_code|answer,False,0.6008573745143363,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-024,data_analysis,0,execute_code|answer,True,0.8101332167199814,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-025,data_analysis,0,execute_code|answer,False,0.7081766389217868,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-026,data_analysis,0,execute_code|answer,True,0.6209999046451212,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,data_analysis-027,data_analysis,0,execute_code|answer,False,0.36779861376846307,2.48,17.36,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,data_analysis-028,data_analysis,0,execute_code|answer,True,0.8289798065251578,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-029,data_analysis,0,execute_code|answer,True,0.82124054819421,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-030,data_analysis,0,execute_code|answer,True,0.6520767026987714,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,data_analysis-031,data_analysis,0,execute_code|answer,True,0.6055973027124898,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,data_analysis-032,data_analysis,0,execute_code|answer,True,0.8326463107389714,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-033,data_analysis,0,execute_code|answer,True,0.8150119429898136,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-034,data_analysis,0,execute_code|answer,True,0.7254238467056524,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,data_analysis-035,data_analysis,0,execute_code|answer,False,0.6481606082111082,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-036,data_analysis,0,execute_code|answer,False,0.6120168033640259,2.0,14.0,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,data_analysis-037,data_analysis,0,execute_code|answer,True,0.7018413312626427,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-038,data_analysis,0,execute_code|answer,False,0.6604105243791994,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-039,data_analysis,0,execute_code|answer,False,0.6525662484225903,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-040,data_analysis,0,execute_code|answer,True,0.8119407304040469,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-041,data_analysis,0,execute_code|answer,True,0.7541878860157075,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-042,data_analysis,0,execute_code|answer,False,0.612045279667408,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-043,data_analysis,0,execute_code|answer,True,0.6534074811727856,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,data_analysis-044,data_analysis,0,execute_code|answer,True,0.48471902598617606,2.0,14.0,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,data_analysis-045,data_analysis,0,execute_code|answer,True,0.7800601971213954,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-046,data_analysis,0,execute_code|answer,False,0.38616512624967386,2.32,16.24,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,data_analysis-047,data_analysis,0,execute_code|answer,True,0.541629781798541,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,data_analysis-048,data_analysis,0,execute_code|answer,False,0.8471865241722396,2.0,14.0,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-049,data_analysis,0,execute_code|answer,True,0.757150524113083,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-050,data_analysis,0,execute_code|answer,False,0.6800587446520406,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-051,data_analysis,0,execute_code|answer,True,0.6423516403289746,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,data_analysis-052,data_analysis,0,execute_code|answer,True,0.7736109514810836,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-053,data_analysis,0,execute_code|answer,True,0.7755008017604406,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-054,data_analysis,0,execute_code|answer,True,0.6582791537814372,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,data_analysis-055,data_analysis,0,execute_code|answer,False,0.651410732341789,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-056,data_analysis,0,execute_code|answer,True,0.8911934168245192,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,data_analysis-057,data_analysis,0,execute_code|answer,True,0.7365435966124027,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,data_analysis-058,data_analysis,0,execute_code|answer,False,0.731027442790957,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,data_analysis-059,data_analysis,0,execute_code|answer,False,0.6506867239002898,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,research-000,research,0,execute_code|answer,True,0.632895629645145,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-001,research,0,execute_code|answer,False,0.5258294860007661,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,research-002,research,0,execute_code|answer,False,0.4772598852227798,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,research-003,research,0,execute_code|answer,True,0.3668524782707016,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,research-004,research,0,execute_code|answer,True,0.6962690452782793,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-005,research,0,execute_code|answer,False,0.5250943245812445,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,research-006,research,0,execute_code|answer,True,0.5342222318886388,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,research-007,research,0,execute_code|answer,True,0.06214773509964272,2.48,17.36,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,research-008,research,0,execute_code|answer,True,0.67901727165677,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-009,research,0,execute_code|answer,True,0.5942470075065921,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,research-010,research,0,execute_code|answer,False,0.48659994423653385,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,research-011,research,0,execute_code|answer,False,0.4290464145949099,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,research-012,research,0,execute_code|answer,False,0.7021270464879016,2.0,14.0,0,True,True,True,0.5,fixed route,task_failure
always_code,research-013,research,0,execute_code|answer,True,0.5361736253798971,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,research-014,research,0,execute_code|answer,True,0.4940265956126444,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,research-015,research,0,execute_code|answer,True,0.47361219629570633,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,research-016,research,0,execute_code|answer,False,0.6665428480204985,2.0,14.0,0,True,True,True,0.5,fixed route,task_failure
always_code,research-017,research,0,execute_code|answer,False,0.5759783028995196,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,research-018,research,0,execute_code|answer,False,0.4443033627020789,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,research-019,research,0,execute_code|answer,False,0.4389166170506725,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,research-020,research,0,execute_code|answer,True,0.732667810838067,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-021,research,0,execute_code|answer,True,0.641204455189183,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,research-022,research,0,execute_code|answer,True,0.5240508394426336,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,research-023,research,0,execute_code|answer,False,0.34086401270091315,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,research-024,research,0,execute_code|answer,True,0.6175387004827979,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-025,research,0,execute_code|answer,True,0.5878784082038082,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,research-026,research,0,execute_code|answer,True,0.5151605108641713,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,research-027,research,0,execute_code|answer,True,0.43651528462916256,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,research-028,research,0,execute_code|answer,True,0.7243253729235459,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-029,research,0,execute_code|answer,True,0.5826524187248078,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,research-030,research,0,execute_code|answer,False,0.427245161168703,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,research-031,research,0,execute_code|answer,True,0.4925007662094149,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,research-032,research,0,execute_code|answer,True,0.6789931187636341,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-033,research,0,execute_code|answer,True,0.5338569583113184,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,research-034,research,0,execute_code|answer,False,0.4605056826450289,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,research-035,research,0,execute_code|answer,True,0.4954852366870876,2.48,17.36,0,True,True,True,0.5,fixed route,
always_code,research-036,research,0,execute_code|answer,True,0.6457832928329308,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-037,research,0,execute_code|answer,False,0.5384827644789009,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,research-038,research,0,execute_code|answer,True,0.5776504470021612,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,research-039,research,0,execute_code|answer,False,0.1903924682384791,2.48,17.36,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,research-040,research,0,execute_code|answer,True,0.6648005233260272,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-041,research,0,execute_code|answer,True,0.5925667258889874,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,research-042,research,0,execute_code|answer,True,0.4446141103418151,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,research-043,research,0,execute_code|answer,False,0.3955811994014081,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,research-044,research,0,execute_code|answer,False,0.6987929086873909,2.0,14.0,0,True,True,True,0.5,fixed route,task_failure
always_code,research-045,research,0,execute_code|answer,False,0.6362959347148315,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,research-046,research,0,execute_code|answer,False,0.4986849492822766,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,research-047,research,0,execute_code|answer,False,0.3818743447188023,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,research-048,research,0,execute_code|answer,False,0.3864638046284779,2.0,14.0,0,True,True,True,0.5,fixed route,execute_code_failure
always_code,research-049,research,0,execute_code|answer,False,0.5403853907436963,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,research-050,research,0,execute_code|answer,True,0.5154041986906384,2.32,16.24,0,True,True,True,0.5,fixed route,
always_code,research-051,research,0,execute_code|answer,False,0.49614236462224737,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,research-052,research,0,execute_code|answer,False,0.6209442541483166,2.0,14.0,0,True,True,True,0.5,fixed route,task_failure
always_code,research-053,research,0,execute_code|answer,False,0.5727135206635771,2.16,15.12,0,True,True,True,0.5,fixed route,task_failure
always_code,research-054,research,0,execute_code|answer,False,0.5123530659655195,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,research-055,research,0,execute_code|answer,False,0.4431873689231729,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
always_code,research-056,research,0,execute_code|answer,True,0.6187854947708066,2.0,14.0,0,True,True,True,0.5,fixed route,
always_code,research-057,research,0,execute_code|answer,True,0.5842377570949595,2.16,15.12,0,True,True,True,0.5,fixed route,
always_code,research-058,research,0,execute_code|answer,False,0.44751922229956576,2.32,16.24,0,True,True,True,0.5,fixed route,task_failure
always_code,research-059,research,0,execute_code|answer,False,0.3994727362974853,2.48,17.36,0,True,True,True,0.5,fixed route,task_failure
